008851b16aa04124b3a9195676604f35,0,http://www.wikidata.org/entity/Q7432
008851b16aa04124b3a9195676604f35,2,http://www.wikidata.org/entity/Q4022
008851b16aa04124b3a9195676604f35,7,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
008851b16aa04124b3a9195676604f35,8,"http://www.wikidata.org/entity/Q47018901,http://www.wikidata.org/entity/Q5151"
008851b16aa04124b3a9195676604f35,10,http://www.wikidata.org/entity/Q34027
008851b16aa04124b3a9195676604f35,11,http://www.wikidata.org/entity/Q36477
008851b16aa04124b3a9195676604f35,14,http://www.wikidata.org/entity/Q677
008851b16aa04124b3a9195676604f35,15,http://www.wikidata.org/entity/Q731
008851b16aa04124b3a9195676604f35,16,http://www.wikidata.org/entity/Q2454098
008851b16aa04124b3a9195676604f35,17,http://www.wikidata.org/entity/Q706
008851b16aa04124b3a9195676604f35,18,http://www.wikidata.org/entity/Q172290
008851b16aa04124b3a9195676604f35,19,http://www.wikidata.org/entity/Q182168
008851b16aa04124b3a9195676604f35,20,http://www.wikidata.org/entity/Q688
008851b16aa04124b3a9195676604f35,23,http://www.wikidata.org/entity/Q11466
008851b16aa04124b3a9195676604f35,25,http://www.wikidata.org/entity/Q34740
008851b16aa04124b3a9195676604f35,26,http://www.wikidata.org/entity/Q336019
008851b16aa04124b3a9195676604f35,28,http://www.wikidata.org/entity/Q11500
008851b16aa04124b3a9195676604f35,31,http://www.wikidata.org/entity/Q660
008851b16aa04124b3a9195676604f35,32,http://www.wikidata.org/entity/Q658
008851b16aa04124b3a9195676604f35,33,http://www.wikidata.org/entity/Q703
008851b16aa04124b3a9195676604f35,34,http://www.wikidata.org/entity/Q409202
008851b16aa04124b3a9195676604f35,35,http://www.wikidata.org/entity/Q1306
008851b16aa04124b3a9195676604f35,36,http://www.wikidata.org/entity/Q663
008851b16aa04124b3a9195676604f35,37,http://www.wikidata.org/entity/Q876
008851b16aa04124b3a9195676604f35,38,http://www.wikidata.org/entity/Q1091
008851b16aa04124b3a9195676604f35,39,http://www.wikidata.org/entity/Q706
097c576b688e46eca8583b1de1a84a59,0,http://www.wikidata.org/entity/Q7432
097c576b688e46eca8583b1de1a84a59,2,http://www.wikidata.org/entity/Q4022
097c576b688e46eca8583b1de1a84a59,7,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
097c576b688e46eca8583b1de1a84a59,8,"http://www.wikidata.org/entity/Q47018901,http://www.wikidata.org/entity/Q5151"
097c576b688e46eca8583b1de1a84a59,10,http://www.wikidata.org/entity/Q34027
097c576b688e46eca8583b1de1a84a59,11,http://www.wikidata.org/entity/Q36477
097c576b688e46eca8583b1de1a84a59,14,http://www.wikidata.org/entity/Q677
097c576b688e46eca8583b1de1a84a59,15,http://www.wikidata.org/entity/Q731
097c576b688e46eca8583b1de1a84a59,16,http://www.wikidata.org/entity/Q2454098
097c576b688e46eca8583b1de1a84a59,17,http://www.wikidata.org/entity/Q706
097c576b688e46eca8583b1de1a84a59,18,http://www.wikidata.org/entity/Q172290
097c576b688e46eca8583b1de1a84a59,19,http://www.wikidata.org/entity/Q182168
097c576b688e46eca8583b1de1a84a59,20,http://www.wikidata.org/entity/Q688
097c576b688e46eca8583b1de1a84a59,23,http://www.wikidata.org/entity/Q11466
097c576b688e46eca8583b1de1a84a59,25,http://www.wikidata.org/entity/Q34740
097c576b688e46eca8583b1de1a84a59,26,http://www.wikidata.org/entity/Q336019
097c576b688e46eca8583b1de1a84a59,28,http://www.wikidata.org/entity/Q11500
097c576b688e46eca8583b1de1a84a59,31,http://www.wikidata.org/entity/Q660
097c576b688e46eca8583b1de1a84a59,32,http://www.wikidata.org/entity/Q658
097c576b688e46eca8583b1de1a84a59,33,http://www.wikidata.org/entity/Q703
097c576b688e46eca8583b1de1a84a59,34,http://www.wikidata.org/entity/Q409202
097c576b688e46eca8583b1de1a84a59,35,http://www.wikidata.org/entity/Q1306
097c576b688e46eca8583b1de1a84a59,36,http://www.wikidata.org/entity/Q663
097c576b688e46eca8583b1de1a84a59,37,http://www.wikidata.org/entity/Q876
097c576b688e46eca8583b1de1a84a59,38,http://www.wikidata.org/entity/Q1091
097c576b688e46eca8583b1de1a84a59,39,http://www.wikidata.org/entity/Q706
0bc67e05a4d14011a2cf3fca2f869495,1,"http://www.wikidata.org/entity/Q19858692,http://www.wikidata.org/entity/Q36732,http://www.wikidata.org/entity/Q146481"
0bc67e05a4d14011a2cf3fca2f869495,2,http://www.wikidata.org/entity/Q36732
0bc67e05a4d14011a2cf3fca2f869495,3,http://www.wikidata.org/entity/Q38348
0bc67e05a4d14011a2cf3fca2f869495,4,http://www.wikidata.org/entity/Q37517
0bc67e05a4d14011a2cf3fca2f869495,5,http://www.wikidata.org/entity/Q36602
0bc67e05a4d14011a2cf3fca2f869495,6,http://www.wikidata.org/entity/Q35409
0bc67e05a4d14011a2cf3fca2f869495,7,http://www.wikidata.org/entity/Q34740
0bc67e05a4d14011a2cf3fca2f869495,8,http://www.wikidata.org/entity/Q7432
0bc67e05a4d14011a2cf3fca2f869495,9,http://www.wikidata.org/entity/Q855769
0bc67e05a4d14011a2cf3fca2f869495,10,http://www.wikidata.org/entity/Q424689
0bc67e05a4d14011a2cf3fca2f869495,11,http://www.wikidata.org/entity/Q145911
0be7652b187b45f5b111d51905c3c25b,1,http://www.wikidata.org/entity/Q5
0be7652b187b45f5b111d51905c3c25b,2,http://www.wikidata.org/entity/Q7432
0be7652b187b45f5b111d51905c3c25b,3,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
0be7652b187b45f5b111d51905c3c25b,13,http://www.wikidata.org/entity/Q407426
0be7652b187b45f5b111d51905c3c25b,16,http://www.wikidata.org/entity/Q627
0be7652b187b45f5b111d51905c3c25b,17,http://www.wikidata.org/entity/Q623
0be7652b187b45f5b111d51905c3c25b,19,http://www.wikidata.org/entity/Q703
0be7652b187b45f5b111d51905c3c25b,20,http://www.wikidata.org/entity/Q660
0be7652b187b45f5b111d51905c3c25b,21,http://www.wikidata.org/entity/Q706
0be7652b187b45f5b111d51905c3c25b,22,http://www.wikidata.org/entity/Q663
0be7652b187b45f5b111d51905c3c25b,23,http://www.wikidata.org/entity/Q18248103
0be7652b187b45f5b111d51905c3c25b,24,http://www.wikidata.org/entity/Q677
0be7652b187b45f5b111d51905c3c25b,25,http://www.wikidata.org/entity/Q1033359
0be7652b187b45f5b111d51905c3c25b,27,http://www.wikidata.org/entity/Q731
0be7652b187b45f5b111d51905c3c25b,28,http://www.wikidata.org/entity/Q658
0be7652b187b45f5b111d51905c3c25b,29,http://www.wikidata.org/entity/Q674
0be7652b187b45f5b111d51905c3c25b,31,http://www.wikidata.org/entity/Q758
0be7652b187b45f5b111d51905c3c25b,32,http://www.wikidata.org/entity/Q740
0be7652b187b45f5b111d51905c3c25b,33,http://www.wikidata.org/entity/Q753
0be7652b187b45f5b111d51905c3c25b,34,http://www.wikidata.org/entity/Q708
0be7652b187b45f5b111d51905c3c25b,35,http://www.wikidata.org/entity/Q938
0be7652b187b45f5b111d51905c3c25b,36,http://www.wikidata.org/entity/Q725
0be7652b187b45f5b111d51905c3c25b,37,http://www.wikidata.org/entity/Q744
0be7652b187b45f5b111d51905c3c25b,38,http://www.wikidata.org/entity/Q29539
0be7652b187b45f5b111d51905c3c25b,39,http://www.wikidata.org/entity/Q36253
0be7652b187b45f5b111d51905c3c25b,40,http://www.wikidata.org/entity/Q35059
0be7652b187b45f5b111d51905c3c25b,41,http://www.wikidata.org/entity/Q407142
0be7652b187b45f5b111d51905c3c25b,42,http://www.wikidata.org/entity/Q187607
0dc3add04e344228bb140d5392399521,1,http://www.wikidata.org/entity/Q5
0dc3add04e344228bb140d5392399521,2,http://www.wikidata.org/entity/Q7432
0dc3add04e344228bb140d5392399521,3,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
0dc3add04e344228bb140d5392399521,13,http://www.wikidata.org/entity/Q407426
0dc3add04e344228bb140d5392399521,16,http://www.wikidata.org/entity/Q627
0dc3add04e344228bb140d5392399521,17,http://www.wikidata.org/entity/Q623
0dc3add04e344228bb140d5392399521,19,http://www.wikidata.org/entity/Q703
0dc3add04e344228bb140d5392399521,20,http://www.wikidata.org/entity/Q660
0dc3add04e344228bb140d5392399521,21,http://www.wikidata.org/entity/Q706
0dc3add04e344228bb140d5392399521,22,http://www.wikidata.org/entity/Q663
0dc3add04e344228bb140d5392399521,23,http://www.wikidata.org/entity/Q18248103
0dc3add04e344228bb140d5392399521,24,http://www.wikidata.org/entity/Q677
0dc3add04e344228bb140d5392399521,25,http://www.wikidata.org/entity/Q1033359
0dc3add04e344228bb140d5392399521,27,http://www.wikidata.org/entity/Q731
0dc3add04e344228bb140d5392399521,28,http://www.wikidata.org/entity/Q658
0dc3add04e344228bb140d5392399521,29,http://www.wikidata.org/entity/Q674
0dc3add04e344228bb140d5392399521,31,http://www.wikidata.org/entity/Q758
0dc3add04e344228bb140d5392399521,32,http://www.wikidata.org/entity/Q740
0dc3add04e344228bb140d5392399521,33,http://www.wikidata.org/entity/Q753
0dc3add04e344228bb140d5392399521,34,http://www.wikidata.org/entity/Q708
0dc3add04e344228bb140d5392399521,35,http://www.wikidata.org/entity/Q938
0dc3add04e344228bb140d5392399521,36,http://www.wikidata.org/entity/Q725
0dc3add04e344228bb140d5392399521,37,http://www.wikidata.org/entity/Q744
0dc3add04e344228bb140d5392399521,38,http://www.wikidata.org/entity/Q29539
0dc3add04e344228bb140d5392399521,39,http://www.wikidata.org/entity/Q36253
0dc3add04e344228bb140d5392399521,40,http://www.wikidata.org/entity/Q35059
0dc3add04e344228bb140d5392399521,41,http://www.wikidata.org/entity/Q407142
0dc3add04e344228bb140d5392399521,42,http://www.wikidata.org/entity/Q187607
0ffeda696bba402284a382ab877bb9e7,0,http://www.wikidata.org/entity/Q7432
0ffeda696bba402284a382ab877bb9e7,2,http://www.wikidata.org/entity/Q4022
0ffeda696bba402284a382ab877bb9e7,7,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
0ffeda696bba402284a382ab877bb9e7,8,"http://www.wikidata.org/entity/Q47018901,http://www.wikidata.org/entity/Q5151"
0ffeda696bba402284a382ab877bb9e7,10,http://www.wikidata.org/entity/Q34027
0ffeda696bba402284a382ab877bb9e7,11,http://www.wikidata.org/entity/Q36477
0ffeda696bba402284a382ab877bb9e7,14,http://www.wikidata.org/entity/Q677
0ffeda696bba402284a382ab877bb9e7,15,http://www.wikidata.org/entity/Q731
0ffeda696bba402284a382ab877bb9e7,16,http://www.wikidata.org/entity/Q2454098
0ffeda696bba402284a382ab877bb9e7,17,http://www.wikidata.org/entity/Q706
0ffeda696bba402284a382ab877bb9e7,18,http://www.wikidata.org/entity/Q172290
0ffeda696bba402284a382ab877bb9e7,19,http://www.wikidata.org/entity/Q182168
0ffeda696bba402284a382ab877bb9e7,20,http://www.wikidata.org/entity/Q688
0ffeda696bba402284a382ab877bb9e7,23,http://www.wikidata.org/entity/Q11466
0ffeda696bba402284a382ab877bb9e7,25,http://www.wikidata.org/entity/Q34740
0ffeda696bba402284a382ab877bb9e7,26,http://www.wikidata.org/entity/Q336019
0ffeda696bba402284a382ab877bb9e7,28,http://www.wikidata.org/entity/Q11500
0ffeda696bba402284a382ab877bb9e7,31,http://www.wikidata.org/entity/Q660
0ffeda696bba402284a382ab877bb9e7,32,http://www.wikidata.org/entity/Q658
0ffeda696bba402284a382ab877bb9e7,33,http://www.wikidata.org/entity/Q703
0ffeda696bba402284a382ab877bb9e7,34,http://www.wikidata.org/entity/Q409202
0ffeda696bba402284a382ab877bb9e7,35,http://www.wikidata.org/entity/Q1306
0ffeda696bba402284a382ab877bb9e7,36,http://www.wikidata.org/entity/Q663
0ffeda696bba402284a382ab877bb9e7,37,http://www.wikidata.org/entity/Q876
0ffeda696bba402284a382ab877bb9e7,38,http://www.wikidata.org/entity/Q1091
0ffeda696bba402284a382ab877bb9e7,39,http://www.wikidata.org/entity/Q706
1104b09c7f1f434a89a30a977b052c53,1,http://www.wikidata.org/entity/Q178706
1104b09c7f1f434a89a30a977b052c53,2,http://www.wikidata.org/entity/Q7432
1104b09c7f1f434a89a30a977b052c53,3,"http://www.wikidata.org/entity/Q3186692,http://www.wikidata.org/entity/Q577"
1104b09c7f1f434a89a30a977b052c53,13,http://www.wikidata.org/entity/Q407426
1104b09c7f1f434a89a30a977b052c53,16,http://www.wikidata.org/entity/Q627
1104b09c7f1f434a89a30a977b052c53,17,http://www.wikidata.org/entity/Q623
1104b09c7f1f434a89a30a977b052c53,19,http://www.wikidata.org/entity/Q703
1104b09c7f1f434a89a30a977b052c53,20,http://www.wikidata.org/entity/Q660
1104b09c7f1f434a89a30a977b052c53,21,http://www.wikidata.org/entity/Q706
1104b09c7f1f434a89a30a977b052c53,22,http://www.wikidata.org/entity/Q663
1104b09c7f1f434a89a30a977b052c53,23,http://www.wikidata.org/entity/Q18248103
1104b09c7f1f434a89a30a977b052c53,24,http://www.wikidata.org/entity/Q677
1104b09c7f1f434a89a30a977b052c53,25,http://www.wikidata.org/entity/Q1033359
1104b09c7f1f434a89a30a977b052c53,27,http://www.wikidata.org/entity/Q731
1104b09c7f1f434a89a30a977b052c53,28,http://www.wikidata.org/entity/Q658
1104b09c7f1f434a89a30a977b052c53,29,http://www.wikidata.org/entity/Q674
1104b09c7f1f434a89a30a977b052c53,31,http://www.wikidata.org/entity/Q758
1104b09c7f1f434a89a30a977b052c53,32,http://www.wikidata.org/entity/Q740
1104b09c7f1f434a89a30a977b052c53,33,http://www.wikidata.org/entity/Q753
1104b09c7f1f434a89a30a977b052c53,34,http://www.wikidata.org/entity/Q708
1104b09c7f1f434a89a30a977b052c53,35,http://www.wikidata.org/entity/Q938
1104b09c7f1f434a89a30a977b052c53,36,http://www.wikidata.org/entity/Q725
1104b09c7f1f434a89a30a977b052c53,37,http://www.wikidata.org/entity/Q744
1104b09c7f1f434a89a30a977b052c53,38,http://www.wikidata.org/entity/Q29539
1104b09c7f1f434a89a30a977b052c53,39,http://www.wikidata.org/entity/Q36253
1104b09c7f1f434a89a30a977b052c53,40,http://www.wikidata.org/entity/Q35059
1104b09c7f1f434a89a30a977b052c53,41,http://www.wikidata.org/entity/Q407142
1104b09c7f1f434a89a30a977b052c53,42,http://www.wikidata.org/entity/Q187607
11a0fb6a86ba4fef9dbb904fa851066b,1,http://www.wikidata.org/entity/Q37517
18389aef970147c4982d160c7a2d42f9,7,"http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57814795"
18389aef970147c4982d160c7a2d42f9,8,"http://www.wikidata.org/entity/Q48264,http://www.wikidata.org/entity/Q4369513"
18389aef970147c4982d160c7a2d42f9,10,http://www.wikidata.org/entity/Q38829
18389aef970147c4982d160c7a2d42f9,11,http://www.wikidata.org/entity/Q1075
18389aef970147c4982d160c7a2d42f9,4,http://www.wikidata.org/entity/Q2389905
1d09a099d3964602aca9425adcde89cd,1,"http://www.wikidata.org/entity/Q19858692,http://www.wikidata.org/entity/Q36732,http://www.wikidata.org/entity/Q146481"
1d09a099d3964602aca9425adcde89cd,2,http://www.wikidata.org/entity/Q36732
1d09a099d3964602aca9425adcde89cd,3,http://www.wikidata.org/entity/Q38348
1d09a099d3964602aca9425adcde89cd,4,http://www.wikidata.org/entity/Q37517
1d09a099d3964602aca9425adcde89cd,5,http://www.wikidata.org/entity/Q36602
1d09a099d3964602aca9425adcde89cd,6,http://www.wikidata.org/entity/Q35409
1d09a099d3964602aca9425adcde89cd,7,http://www.wikidata.org/entity/Q34740
1d09a099d3964602aca9425adcde89cd,8,http://www.wikidata.org/entity/Q7432
1d09a099d3964602aca9425adcde89cd,9,http://www.wikidata.org/entity/Q855769
1d09a099d3964602aca9425adcde89cd,10,http://www.wikidata.org/entity/Q424689
1d09a099d3964602aca9425adcde89cd,11,http://www.wikidata.org/entity/Q145911
217d8c0c33a74bb28a55efffcb047885,7,"http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57814795"
217d8c0c33a74bb28a55efffcb047885,8,"http://www.wikidata.org/entity/Q48264,http://www.wikidata.org/entity/Q4369513"
217d8c0c33a74bb28a55efffcb047885,10,http://www.wikidata.org/entity/Q38829
217d8c0c33a74bb28a55efffcb047885,11,http://www.wikidata.org/entity/Q1075
217d8c0c33a74bb28a55efffcb047885,4,http://www.wikidata.org/entity/Q2389905
23ec62734eee41768969b817069b4011,7,"http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57814795"
23ec62734eee41768969b817069b4011,8,"http://www.wikidata.org/entity/Q48264,http://www.wikidata.org/entity/Q4369513"
23ec62734eee41768969b817069b4011,10,http://www.wikidata.org/entity/Q38829
23ec62734eee41768969b817069b4011,11,http://www.wikidata.org/entity/Q1075
23ec62734eee41768969b817069b4011,4,http://www.wikidata.org/entity/Q2389905
2504d3d1356b4e0b85f10170bdbaeaf1,1,http://www.wikidata.org/entity/Q22676022
2504d3d1356b4e0b85f10170bdbaeaf1,2,http://www.wikidata.org/entity/Q1248784
2504d3d1356b4e0b85f10170bdbaeaf1,3,http://www.wikidata.org/entity/Q190200
